acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;valence;key;popularity
8700000000000000;4906670000000000;1823200;4678330000000000;1591;44435;-101155;8715;11842200000000000;3835;2;2483333333333330
8421110000000000;4263330000000000;27212200000000000;3670000000000000;26134400000000000;312;-1261390000000000;10153300000000000;9005860000000000;4357780000000000;8;2488888888888890
8712730000000000;36169700000000000;18855100000000000;19833300000000000;5114080000000000;15485800000000000;-15602800000000000;3276060000000000;10914200000000000;2613850000000000;7;2496969696969700
8221610000000000;30451300000000000;20302400000000000;3489080000000000;2812630000000000;17637300000000000;-12129700000000000;3647200000000000;104757000000000;306093000000000;5;2503813559322030
8928890000000000;3171110000000000;16381600000000000;7994440000000000;18644444444;19344400000000000;-18711;39277800000000000;9527310000000000;3855560000000000;5;2511111111111110
5175560000000000;5953330000000000;29441900000000000;4917780000000000;4413670000000000;13426700000000000;-14315400000000000;3730000000000000;10666500000000000;5564440000000000;5;2511111111111110
24890200000000000;4786670000000000;11045500000000000;9121110000000000;2356380000000000;4625560000000000;-6598670000000000;9172220000000000;13286200000000000;3495560000000000;10;2511111111111110
9088330000000000;4093330000000000;27353800000000000;251;32575000000000000;2579;-16240800000000000;6998330000000000;82899;3608330000000000;7;2516666666666670
8373330000000000;42200000000000000;2093290;3563330000000000;523333333;6885;-1540780000000000;1583170000000000;13149300000000000;4648330000000000;11;2516666666666670
8714580000000000;4524750000000000;2166000000000000;34660800000000000;512466000000000;3026250000000000;-12553800000000000;967492000000000;10809600000000000;3867320000000000;8;2516949152542370
8246670000000000;4892380000000000;1601120000000000;2972670000000000;34350800000000000;20204800000000000;-16788300000000000;3729050000000000;11461100000000000;5709050000000000;4;2523809523809520
6238950000000000;5452430000000000;1631770000000000;4341620000000000;12771100000000000;1938950000000000;-10691100000000000;5108110000000000;11647800000000000;6235950000000000;1;2527027027027030
8714210000000000;5630360000000000;2654610000000000;20637000000000000;5281840000000000;17500300000000000;-18382700000000000;48937600000000000;11230200000000000;4611100000000000;0;2527601809954750
805;46;12308500000000000;3033330000000000;39406300000000000;9363330000000000;-13070300000000000;30300000000000000;10075000000000000;4786670000000000;10;2533333333333330
7606670000000000;5943330000000000;34522600000000000;2319;0;2896670000000000;-13946700000000000;33736700000000000;124137;5760000000000000;5;2533333333333330
8354440000000000;5411110000000000;29308300000000000;3436670000000000;43628200000000000;13480000000000000;-1627470000000000;3787780000000000;10990900000000000;7388890000000000;8;2533333333333330
805;46;12308500000000000;3033330000000000;39406300000000000;9363330000000000;-13070300000000000;30300000000000000;10075000000000000;4786670000000000;5;2533333333333330
3833385;5623330000000000;22240000000000000;6473330000000000;7813330000000000;12133300000000000;-11036300000000000;45566700000000000;12053900000000000;7060000000000000;0;2533333333333330
15670900000000000;6927780000000000;33943500000000000;6846670000000000;2827470000000000;14075600000000000;-10580300000000000;59866700000000000;13535000000000000;6672220000000000;1;2533333333333330
3321330000000000;7577780000000000;3029290000000000;6034440000000000;11963000000000000;268;-12428400000000000;4013330000000000;11783600000000000;7602220000000000;4;2533333333333330
407;6470000000000000;19944300000000000;4555560000000000;11444444444;14413300000000000;-12352000000000000;41588900000000000;12211500000000000;8924440000000000;10;2533333333333330
3403270000000000;33926700000000000;3722150000000000;8648670000000000;7961330000000000;13274700000000000;-8573670000000000;6451330000000000;13779700000000000;7908670000000000;7;2533333333333330
66246666667;5001670000000000;14116800000000000;9431670000000000;16368300000000000;38533300000000000;-7427330000000000;7333330000000000;13716100000000000;2485000000000000;11;2533333333333330
6826670000000000;503;2422220;241;0;336;-13655700000000000;1326;9680570000000000;32633300000000000;10;2533333333333330
7193570000000000;4877860000000000;2617525;6895000000000000;53642857143;7800000000000000;-14499200000000000;7035;11572100000000000;2809430000000000;10;2542857142857140
7772220000000000;38388900000000000;18505000000000000;4065560000000000;5828710000000000;11676700000000000;-12595100000000000;52800000000000000;12630800000000000;4269330000000000;0;2544444444444440
9500380000000000;3334530000000000;2825180000000000;2341790000000000;919784000000000;26255500000000000;-15859700000000000;6417550000000000;11195100000000000;2125790000000000;5;2547169811320750
5807760000000000;5836910000000000;1717450000000000;5454620000000000;3836850000000000;1458110000000000;-12748000000000000;39856400000000000;11734900000000000;7183450000000000;0;2547272727272730
57400000000000000;612;4238820;8350000000000000;9540000000000000;203;-10357000000000000;33800000000000000;12801000000000000;257;1;2555555555555560
6081250000000000;5230000000000000;1598505;5427500000000000;3168090000000000;2834080000000000;-10355500000000000;41295800000000000;1178060000000000;6528750000000000;7;2558333333333330
8008330000000000;5083330000000000;1776160;3030330000000000;61217800000000000;1835270000000000;-13296200000000000;9527670000000000;11193800000000000;5077000000000000;0;2563333333333330
9483500000000000;33927100000000000;3375310000000000;17977300000000000;3934110000000000;1571300000000000;-18473700000000000;4378940000000000;10756000000000000;2820220000000000;7;2565217391304350
2349730000000000;61;12146700000000000;6823330000000000;9285;2560000000000000;-5011;5736670000000000;127139;6916670000000000;11;2566666666666670
6063330000000000;4013330000000000;15912900000000000;5166670000000000;426832;26833300000000000;-7779000000000000;429;11091000000000000;4523330000000000;11;2566666666666670
5690000000000000;643;26739500000000000;4416670000000000;3056;15466700000000000;-11218700000000000;7476670000000000;96287;6303330000000000;2;2566666666666670
2227;8006670000000000;28360900000000000;7845;12074500000000000;19556700000000000;-7477000000000000;8555000000000000;11700500000000000;711;4;2566666666666670
2377330000000000;7816670000000000;29592500000000000;7376670000000000;119333000000;184;-6596330000000000;3333330000000000;10559200000000000;4606670000000000;6;2566666666666670
1572;5366670000000000;18217300000000000;5836670000000000;396666667;11063300000000000;-8825330000000000;13893300000000000;127291;8733330000000000;4;2566666666666670
331;5780000000000000;2872090;5890000000000000;16233333333;10130000000000000;-8307;12906700000000000;13257900000000000;5843330000000000;7;2566666666666670
8026670000000000;5226670000000000;15900400000000000;488;4066666667;142;-11139300000000000;291;12094600000000000;8780000000000000;0;2566666666666670
331;578;2872090;5890000000000000;16233333333;1013;-8307;12906700000000000;13257900000000000;5843330000000000;7;2566666666666670
9052520000000000;4868330000000000;2476680000000000;1766350000000000;44058900000000000;1661550000000000;-16047200000000000;45858700000000000;1113470000000000;37657800000000000;0;2569508196721310
901971000000000;43550000000000000;23377900000000000;2597740000000000;5527960000000000;33105900000000000;-12024900000000000;4441470000000000;10422900000000000;3904710000000000;2;2570588235294120
9767140000000000;4188930000000000;1834140000000000;26017900000000000;4367020000000000;16804300000000000;-1323640000000000;50507100000000000;1166960000000000;4573570000000000;0;2571428571428570
966;2541430000000000;5510360000000000;10022900000000000;7788590000000000;12257100000000000;-20357100000000000;4378570000000000;9371030000000000;596;5;2571428571428570
22965700000000000;4832860000000000;2140880000000000;4890000000000000;13964300000000000;2884290000000000;-7533710000000000;29157100000000000;1250890000000000;8154290000000000;2;2571428571428570
9606430000000000;3135710000000000;2244440000000000;2487140000000000;1593100000000000;4091640000000000;-15699600000000000;5269290000000000;9615610000000000;1743640000000000;4;2571428571428570
988;3467140000000000;3342060000000000;1083860000000000;5677520000000000;9532860000000000;-2056830000000000;10548600000000000;10484700000000000;2511860000000000;2;2571428571428570
9927140000000000;2557140000000000;1701480000000000;2898570000000000;622921000000000;3144290000000000;-16337900000000000;4698570000000000;95501;1894710000000000;9;2571428571428570
9183640000000000;2311090000000000;20708200000000000;13085;2986480000000000;18036400000000000;-2205960000000000;428;9213050000000000;13321800000000000;3;2572727272727270
7374630000000000;5654780000000000;41480100000000000;4285;6421310000000000;246579000000000;-13748500000000000;4889550000000000;11548200000000000;5875820000000000;5;2577611940298510
7782890000000000;4343420000000000;14982500000000000;2964580000000000;10075700000000000;16679700000000000;-12564200000000000;3916320000000000;11581000000000000;5132890000000000;0;2578947368421050
314;5325;21790700000000000;5561670000000000;12192700000000000;21998300000000000;-10933800000000000;33966700000000000;10793400000000000;6088330000000000;2;2583333333333330
12493200000000000;36175;32164800000000000;7559170000000000;653125;20957900000000000;-10730900000000000;952625;117412125;4206000000000000;9;2583333333333330
7178330000000000;494;1239445;5848330000000000;706666667;1899;-8071670000000000;9158330000000000;12227500000000000;7126670000000000;0;2583333333333330
7499680000000000;38339700000000000;1758940000000000;3045650000000000;22250400000000000;22244400000000000;-12263700000000000;3676980000000000;10336700000000000;4045790000000000;7;2587301587301590
4707690000000000;7327690000000000;1552520000000000;4096920000000000;13766200000000000;18256200000000000;-11240400000000000;6753850000000000;11596800000000000;8248460000000000;10;2592307692307690
9005290000000000;3268820000000000;22729400000000000;1594350000000000;2726570000000000;2413530000000000;-18638200000000000;5280590000000000;9101260000000000;1596820000000000;9;2594117647058820
5665650000000000;5296520000000000;3027660000000000;5016430000000000;6552740000000000;4160430000000000;-16154700000000000;7914350000000000;12516300000000000;8336960000000000;2;2608695652173910
4667460000000000;6024150000000000;26096600000000000;27055100000000000;11132800000000000;14411200000000000;-14716100000000000;7556830000000000;10838500000000000;392780000000000;4;2609756097560980
7618330000000000;5008330000000000;2419245;391;1480890000000000;15303300000000000;-14726800000000000;4421670000000000;11651600000000000;7781670000000000;6;2616666666666670
15388300000000000;7690000000000000;3653400;5505;142373;2671330000000000;-12228;6778330000000000;12229900000000000;7160000000000000;9;2616666666666670
7618330000000000;5008330000000000;2419245;391;1480890000000000;15303300000000000;-14726800000000000;4421670000000000;11651600000000000;7781670000000000;9;2616666666666670
33260600000000000;506293000000000;19761900000000000;6599390000000000;55769200000000000;21642300000000000;-7060550000000000;42573200000000000;12410600000000000;6582930000000000;5;2628048780487800
11862900000000000;2961580000000000;16063200000000000;9169470000000000;5880470000000000;14531100000000000;-6292530000000000;8474210000000000;12428500000000000;4539470000000000;9;2631578947368420
652;4590000000000000;16858200000000000;6953330000000000;0;28800000000000000;-3960330000000000;3323330000000000;13327200000000000;7040000000000000;7;2633333333333330
19866700000000000;46;12802700000000000;5993330000000000;46;12243300000000000;-13373300000000000;3713330000000000;10773900000000000;6593330000000000;4;2633333333333330
1654;4346670000000000;23893300000000000;517;4583330000000000;13333300000000000;-4937;336;140799;5846670000000000;4;2633333333333330
2856670000000000;44366700000000000;1888400;4866670000000000;3916330000000000;2483330000000000;-12374;3523330000000000;11044400000000000;6136670000000000;5;2633333333333330
1343330000000000;7433330000000000;32209700000000000;5910000000000000;5846670000000000;2043330000000000;-9889330000000000;5786670000000000;12934700000000000;38633300000000000;10;2633333333333330
6375560000000000;6147780000000000;2251200;3382220000000000;6333330000000000;22166700000000000;-13605100000000000;12513300000000000;11002800000000000;5951110000000000;0;2633333333333330
2662670000000000;7040000000000000;16096400000000000;6160000000000000;0;1204;-9951;332;12518;9146670000000000;5;2633333333333330
29900000000000000;7773330000000000;21990700000000000;5086670000000000;0;11376700000000000;-13738300000000000;2839;133037;9520000000000000;6;2633333333333330
9637140000000000;5612860000000000;1891470000000000;14027100000000000;3675870000000000;15614300000000000;-1972510000000000;4820000000000000;11432700000000000;5467140000000000;6;2642857142857140
7798570000000000;5004290000000000;13078600000000000;5377140000000000;15371500000000000;2980570000000000;-8392710000000000;6521430000000000;11554800000000000;7007140000000000;5;2642857142857140
9637140000000000;5612860000000000;1891470000000000;14027100000000000;3675870000000000;15614300000000000;-19725100000000000;4820000000000000;11432700000000000;5467140000000000;6;2642857142857140
2669690000000000;4333330000000000;19593100000000000;6252860000000000;60849500000000000;2570760000000000;-10987900000000000;483095000000000;12404400000000000;5726670000000000;9;2642857142857140
33800000000000000;5744290000000000;2506340000000000;5182860000000000;17785700000000000;2495000000000000;-9648710000000000;3481430000000000;14817500000000000;4885710000000000;9;2642857142857140
7441670000000000;5120000000000000;35222400000000000;3541110000000000;5506130000000000;15271100000000000;-15861000000000000;46494400000000000;10793800000000000;3931940000000000;5;2644444444444440
9678180000000000;2766730000000000;5541720000000000;13734500000000000;4751750000000000;12158200000000000;-20186900000000000;4358180000000000;11084100000000000;16071800000000000;7;2645454545454540
2845550000000000;525591000000000;2589590000000000;5825;4217120000000000;2564820000000000;-1136800000000000;3765910000000000;12134100000000000;6447270000000000;4;2654545454545450
8239170000000000;4400830000000000;30286300000000000;3638330000000000;325175;28584200000000000;-11894800000000000;8844170000000000;10410925;3758330000000000;8;2658333333333330
3878260000000000;5217950000000000;15686700000000000;6243860000000000;29627000000000000;2303770000000000;-8941670000000000;6390230000000000;1185580000000000;6781700000000000;9;2660227272727270
7182330000000000;3652670000000000;1817697;3038670000000000;625503;21644700000000000;-12833200000000000;3937330000000000;10320100000000000;36669;7;2663333333333330
5700000000000000;5924090000000000;1545560000000000;32854500000000000;22657600000000000;13457700000000000;-1748910000000000;4466820000000000;11832500000000000;6882730000000000;4;2663636363636360
3226670000000000;7830000000000000;49772500000000000;6923330000000000;2881070000000000;832;-79670000000000000;6546670000000000;12501300000000000;5113330000000000;4;2666666666666670
3766670000000000;604;2463600;5913330000000000;26910000000000000;2108;-10775700000000000;12246700000000000;11126700000000000;649;1;2666666666666670
6900000000000000;4983330000000000;15798700000000000;8313330000000000;3293330000000000;6286670000000000;-8763330000000000;18633300000000000;16278900000000000;8406670000000000;0;2666666666666670
9776670000000000;1831330000000000;33136200000000000;8750000000000000;19900585;11303300000000000;-20746200000000000;45733300000000000;10648300000000000;4186670000000000;7;2666666666666670
6114670000000000;5926670000000000;3246300;7586670000000000;291146;15666700000000000;-71706700000000000;3843330000000000;1343080000000000;5406000000000000;10;2666666666666670
3406670000000000;5146670000000000;14715500000000000;7643330000000000;0;2293330000000000;-8571330000000000;6856670000000000;129674;847;11;2666666666666670
6093330000000000;5060000000000000;33202200000000000;5653330000000000;9943330000000000;32966700000000000;-8168000000000000;29033300000000000;10487300000000000;5646670000000000;4;2666666666666670
3374330000000000;4403330000000000;18768900000000000;7483330000000000;31645;474;-67683300000000000;4033330000000000;1500650000000000;8530000000000000;7;2666666666666670
87;6346670000000000;1779510;2335330000000000;0;7903330000000000;-10158300000000000;5123330000000000;9184470000000000;5876670000000000;7;2666666666666670
8006920000000000;3783080000000000;1705710000000000;32300000000000000;6659960000000000;2155310000000000;-14470200000000000;3966150000000000;11052400000000000;407846000000000;2;2676923076923080
9585420000000000;3192940000000000;20733100000000000;16730200000000000;40455600000000000;2587650000000000;-1956840000000000;5907500000000000;9912080000000000;1826330000000000;1;2680555555555560
8233330000000000;44;1500335;5805000000000000;6645170000000000;26180000000000000;-10368700000000000;6791670000000000;1485295;9440000000000000;3;2683333333333330
3638330000000000;4714170000000000;29535700000000000;4975830000000000;4394360000000000;29599200000000000;-13756000000000000;41125;11610500000000000;6313330000000000;9;2683333333333330
9089090000000000;4133030000000000;1719600000000000;2551210000000000;1458550000000000;3032790000000000;-1266430000000000;39727300000000000;9427630000000000;3482120000000000;5;2684848484848480
866128000000000;5126670000000000;3014190000000000;16802400000000000;29380500000000000;11605800000000000;-19906200000000000;4355000000000000;11578700000000000;4666790000000000;5;2691025641025640
7525380000000000;6921540000000000;17856200000000000;2779230000000000;20414200000000000;21054600000000000;-11620400000000000;7154620000000000;12876600000000000;8217690000000000;5;2692307692307690
9394320000000000;4782430000000000;17181900000000000;23824900000000000;6166760000000000;1448300000000000;-17395400000000000;6763240000000000;10579300000000000;5554430000000000;9;2702702702702700
4275560000000000;44766700000000000;2696370;4517780000000000;12622222222;2006;-11959800000000000;4141110000000000;11201800000000000;5345560000000000;1;2711111111111110
12511400000000000;3572220000000000;15325800000000000;8733330000000000;3840270000000000;11563300000000000;-11165300000000000;6502220000000000;12423000000000000;3296670000000000;11;2711111111111110
34747100000000000;4704740000000000;16766100000000000;5815430000000000;6017020000000000;2462660000000000;-10116900000000000;3771720000000000;12206100000000000;6692590000000000;2;2716379310344830
9494020000000000;2673330000000000;3117950000000000;1868780000000000;7587520000000000;19165900000000000;-19948000000000000;4403590000000000;1008310000000000;1744010000000000;2;2717391304347830
5391940000000000;6637670000000000;2433690000000000;7681750000000000;45280900000000000;1770080000000000;-5523700000000000;5613790000000000;11718600000000000;8724270000000000;5;2718446601941750
7410680000000000;3770680000000000;19259600000000000;35303100000000000;7364010000000000;19446100000000000;-13057900000000000;3659830000000000;10420600000000000;35915700000000000;2;2718803418803420
6175000000000000;5686360000000000;15620600000000000;3985;32064090909;2727730000000000;-11800800000000000;3634090000000000;1150925;6492270000000000;7;2722727272727270
11951700000000000;4540000000000000;2571290000000000;6183080000000000;8183370000000000;175;-992577000000000;345;1129800000000000;4500770000000000;0;2723076923076920
7761830000000000;3608330000000000;15708395;27794800000000000;574477000000;21639000000000000;-12541200000000000;31236700000000000;10339600000000000;4189;10;2723333333333330
9303640000000000;29890900000000000;36189900000000000;2118820000000000;22337300000000000;2236360000000000;-16982600000000000;50490900000000000;9701240000000000;2558910000000000;10;2727272727272730
1044190000000000;6593640000000000;23346800000000000;6303640000000000;9271150000000000;21380900000000000;-7464270000000000;29927300000000000;11986600000000000;5710820000000000;6;2727272727272730
98925;3793640000000000;13841800000000000;1158860000000000;9144090000000000;1432320000000000;-2575900000000000;6530910000000000;10971300000000000;4257590000000000;0;2727272727272730
9885910000000000;5502730000000000;18177000000000000;2639090000000000;8167640000000000;19425;-13526300000000000;47745500000000000;11104000000000000;4445450000000000;5;2727272727272730
723;6663330000000000;4241910;5423330000000000;14847700000000000;226;-11237;3946670000000000;11891500000000000;8700000000000000;7;2733333333333330
3273330000000000;7720000000000000;24827600000000000;4796670000000000;2310570000000000;49666700000000000;-10381300000000000;12553300000000000;17486000000000000;8063330000000000;7;2733333333333330
10313300000000000;8150000000000000;3240490;7516670000000000;1871;78;-7945;4713330000000000;11420000000000000;7976670000000000;7;2733333333333330
4018040000000000;5883330000000000;30945500000000000;4835560000000000;19029900000000000;1781110000000000;-13371600000000000;41688900000000000;13534500000000000;6758890000000000;2;2733333333333330
3548330000000000;457;16957800000000000;327;0;13051700000000000;-13170800000000000;3058330000000000;10912800000000000;5046670000000000;0;2733333333333330
337;8080000000000000;1768310;5460000000000000;41806666667;1194;-77056700000000000;773;14145800000000000;7913330000000000;10;2733333333333330
4681710000000000;5118570000000000;2024930;7030000000000000;1049510000000000;2302860000000000;-8261000000000000;15468600000000000;13542100000000000;4284290000000000;7;2742857142857140
2405740000000000;4461430000000000;2426840000000000;6778570000000000;2805370000000000;2488570000000000;-10345700000000000;6658570000000000;10520600000000000;2580290000000000;1;2742857142857140
7418180000000000;5831820000000000;20035900000000000;6894550000000000;9181840000000000;16136400000000000;-8076640000000000;8198180000000000;10887300000000000;9019090000000000;5;2745454545454540
7445140000000000;5120150000000000;20098500000000000;31525300000000000;907479000000000;2258600000000000;-1312580000000000;7363070000000000;11681200000000000;5646230000000000;5;2750251256281410
4287890000000000;6774740000000000;15378000000000000;7470790000000000;3720510000000000;20756100000000000;-9197610000000000;1025660000000000;13742600000000000;8354210000000000;5;2752631578947370
8678140000000000;3843220000000000;17538100000000000;27513900000000000;51347400000000000;18693900000000000;-1379060000000000;4495590000000000;10556500000000000;3498890000000000;0;2753672316384180
9044550000000000;5441820000000000;2349060000000000;12298200000000000;1411380000000000;13483600000000000;-17289500000000000;47809100000000000;10575800000000000;39045500000000000;7;2754545454545450
3988420000000000;3617330000000000;2536840000000000;4831200000000000;2151100000000000;2631660000000000;-1149270000000000;4403170000000000;11349100000000000;3901540000000000;0;2756227758007120
5540710000000000;5517860000000000;19317100000000000;3221070000000000;3849890000000000;12267100000000000;-13775600000000000;42235700000000000;1206710000000000;4935210000000000;2;2757142857142860
9287170000000000;4695830000000000;18472400000000000;2204570000000000;9639470000000000;19094300000000000;-15035200000000000;3805000000000000;9013700000000000;3673830000000000;5;2758333333333330
42200000000000000;6046670000000000;2155000;6823330000000000;0;33300000000000000;-60186700000000000;425;124915;9126670000000000;0;2766666666666670
42200000000000000;6046670000000000;2155000;6823330000000000;0;33300000000000000;-60186700000000000;425;12491500000000000;9126670000000000;0;2766666666666670
5496;6670000000000000;29262200000000000;8493330000000000;1060130000000000;14090000000000000;-13131000000000000;548;12767600000000000;5212330000000000;10;2766666666666670
16929300000000000;428;1914950;7353330000000000;5016670000000000;20546700000000000;-6964000000000000;6676670000000000;13689700000000000;7896670000000000;0;2766666666666670
7648330000000000;5683330000000000;1532000;33233300000000000;0;15901700000000000;-12906800000000000;7188330000000000;11363600000000000;7040000000000000;0;2766666666666670
7660000000000000;3685000000000000;1789890;2291670000000000;295333000000;1625;-154225;2905;11339900000000000;6031670000000000;10;2766666666666670
8623330000000000;6016670000000000;18542700000000000;2393;30651700000000000;16900000000000000;-13067700000000000;33850000000000000;9914030000000000;5665000000000000;2;2766666666666670
37185300000000000;5930670000000000;1415654;5275330000000000;18152500000000000;11382000000000000;-975807000000000;3186000000000000;12740500000000000;8178670000000000;9;2773333333333330
4115060000000000;5247230000000000;27482800000000000;4570850000000000;6572720000000000;17294300000000000;-1253150000000000;4628510000000000;12796900000000000;6125960000000000;9;2774468085106380
5177500000000000;4482210000000000;20346100000000000;4750590000000000;669980000000000;15928800000000000;-11183000000000000;4474120000000000;12700700000000000;4960380000000000;9;2777941176470590
5996570000000000;5788290000000000;21566600000000000;41447700000000000;13651500000000000;1931260000000000;-11989900000000000;7647140000000000;1221312;6094000000000000;7;2782857142857140
44215;6558330000000000;25465300000000000;4601670000000000;15837800000000000;11146700000000000;-12278700000000000;4283330000000000;105735;5245000000000000;0;2783333333333330
8194680000000000;41506400000000000;1998430000000000;22419600000000000;4820000000000000;2519470000000000;-15478700000000000;912277000000000;1050990000000000;3725700000000000;10;2785106382978720
7531330000000000;5279170000000000;16346100000000000;2918000000000000;8824100000000000;1522080000000000;-12389800000000000;31958300000000000;10307200000000000;4682330000000000;9;2786666666666670
6348290000000000;5538790000000000;2191370000000000;5028630000000000;3727570000000000;2815580000000000;-1046690000000000;706725000000000;12062600000000000;6173900000000000;2;2789010989010990
5745710000000000;616643000000000;16461000000000000;31707100000000000;39745900000000000;24897100000000000;-12123800000000000;53385700000000000;1109510000000000;6919290000000000;10;2792857142857140
8500590000000000;5163530000000000;42365300000000000;418765000000000;4322610000000000;1341470000000000;-11331700000000000;4258820000000000;10673600000000000;4591880000000000;5;2794117647058820
1695880000000000;3823640000000000;3014630000000000;7075450000000000;8069580000000000;1565730000000000;-7402320000000000;5090000000000000;12417500000000000;43554500000000000;9;2795454545454540
6311030000000000;6235000000000000;1625380000000000;4395590000000000;4359010000000000;21715000000000000;-12037100000000000;54594100000000000;11058400000000000;7150740000000000;8;2795588235294120
8500890000000000;4575450000000000;1681940;20903000000000;8932180000000000;2207070000000000;-14339700000000000;8480890000000000;10565800000000000;4819720000000000;10;2799363057324840
9007590000000000;4283450000000000;18743600000000000;3228860000000000;6332260000000000;15362800000000000;-11392400000000000;7887240000000000;10022100000000000;3166310000000000;5;2803448275862070
8162860000000000;33292900000000000;2855990000000000;10722100000000000;8794290000000000;9902860000000000;-20952100000000000;4102860000000000;12264700000000000;14084300000000000;6;2807142857142860
5320000000000000;4735830000000000;23911100000000000;4002830000000000;4003280000000000;1791080000000000;-17056800000000000;3583330000000000;12186100000000000;7243330000000000;7;2808333333333330
8425050000000000;44211100000000000;15766100000000000;725;3060210000000000;16284400000000000;-8374330000000000;45377800000000000;15134200000000000;6207780000000000;9;2811111111111110
18400000000000000;6393330000000000;2393870000000000;486;5019470000000000;1625780000000000;-12223;50666700000000000;11775400000000000;6802220000000000;10;2811111111111110
7233100000000000;5229300000000000;1829940000000000;2053990000000000;24440600000000000;14630400000000000;-18072000000000000;4055630000000000;11674400000000000;4634230000000000;9;2812676056338030
630535000000000;5586790000000000;24036600000000000;4236570000000000;16701500000000000;19091200000000000;-1307990000000000;12240000000000000;11393100000000000;5641130000000000;9;2813333333333330
7741670000000000;6315;14753300000000000;6906670000000000;117035;24081700000000000;-10616200000000000;9623330000000000;12423100000000000;7963330000000000;9;2816666666666670
4058200000000000;5853370000000000;31704000000000000;5176250000000000;1055410000000000;2327210000000000;-1164370000000000;4172400000000000;11155900000000000;6101060000000000;0;2817307692307690
4606380000000000;5189170000000000;17697400000000000;4665420000000000;11580400000000000;18259600000000000;-12045300000000000;3333330000000000;118119375;6048330000000000;5;2829166666666670
4806580000000000;5987740000000000;1776860000000000;5612260000000000;5465940000000000;23008700000000000;-9995190000000000;46744000000000000;11752300000000000;7018450000000000;10;2829761904761900
4740460000000000;6126920000000000;1821420000000000;42200000000000000;562097000000000;17605400000000000;-11005800000000000;3663850000000000;11560700000000000;6156920000000000;10;2830769230769230
19108700000000000;6431540000000000;3184020000000000;6053080000000000;3479410000000000;11873100000000000;-9141150000000000;47730800000000000;11372600000000000;7154080000000000;7;2830769230769230
519;6030000000000000;17894700000000000;5886670000000000;4959670000000000;16413300000000000;-8785000000000000;3166670000000000;104049;7873330000000000;5;2833333333333330
9506670000000000;369;43393800000000000;6133330000000000;759;12903300000000000;-11042700000000000;672;12789200000000000;5293330000000000;2;2833333333333330
1931359;5096330000000000;2695803;6266330000000000;34046900000000000;16621300000000000;-110209;5064670000000000;1129064;5818000000000000;7;2833333333333330
9696670000000000;4018330000000000;24192400000000000;34366700000000000;17353500000000000;18588300000000000;-9206170000000000;486;11000300000000000;392;5;2833333333333330
7183330000000000;3406670000000000;1372620;30913300000000000;5402300000000000;956;-17294;353;9718530000000000;25666700000000000;7;2833333333333330
5486670000000000;426;11935500000000000;9693330000000000;0;2746330000000000;-4750330000000000;26366700000000000;8507600000000000;18933300000000000;9;2833333333333330
31685;5646670000000000;23514200000000000;6946670000000000;0;15813300000000000;-10274700000000000;386;1226855;7448330000000000;9;2833333333333330
7371670000000000;5686670000000000;1346285;16943300000000000;608;14475000000000000;-150135;5956670000000000;12929300000000000;43985;7;2833333333333330
9696670000000000;4018330000000000;24192400000000000;34366700000000000;17353500000000000;18588300000000000;-9206170000000000;486;11000300000000000;392;5;2833333333333330
6486670000000000;5650000000000000;17741300000000000;353;0;8113330000000000;-11424300000000000;37033300000000000;11650600000000000;8300000000000000;7;2833333333333330
9696670000000000;4018330000000000;24192400000000000;3436670000000000;17353500000000000;1858830000000000;-9206170000000000;486;11000300000000000;3920000000000000;5;2833333333333330
9631670000000000;5735;16096000000000000;34;6469380000000000;18535;-13927300000000000;5408330000000000;11855200000000000;7086670000000000;10;2833333333333330
4216670000000000;7200000000000000;13629800000000000;5706670000000000;24966700000000000;21073300000000000;-7869670000000000;52033300000000000;134539;9603330000000000;8;2833333333333330
2204330000000000;54175;2359100;58725;24314166667;18684200000000000;-916125;3069170000000000;1231770000000000;5863330000000000;4;2833333333333330
9696670000000000;4018330000000000;24192400000000000;34366700000000000;17353500000000000;18588300000000000;-9206170000000000;486;11000300000000000;392;5;2833333333333330
8438330000000000;5820000000000000;16396200000000000;3230830000000000;11231300000000000;15796700000000000;-1097275;49675;11042100000000000;5677500000000000;5;2833333333333330
6453330000000000;4116670000000000;32737800000000000;7673330000000000;3163330000000000;3336670000000000;-12311000000000000;4186670000000000;137737;588;11;2833333333333330
7963330000000000;608;22943600000000000;3156670000000000;6483330000000000;783;-14816300000000000;7970000000000000;13884400000000000;741;5;2833333333333330
451479000000000;4840000000000000;1915450000000000;5300630000000000;9864950000000000;16862100000000000;-1260120000000000;4137370000000000;1240730000000000;608;2;2836842105263160
8236690000000000;46388;19765000000000000;1523960000000000;7845350000000000;1393820000000000;-15687400000000000;6600890000000000;8496710000000000;280751000000000;5;2844444444444440
9551110000000000;6543330000000000;2265630;18254400000000000;5745560000000000;7565560000000000;-16034000000000000;8223330000000000;10127200000000000;5615560000000000;9;2844444444444440
943546000000000;4259560000000000;2780710000000000;13912000000000000;3100760000000000;1810390000000000;-18098100000000000;4835080000000000;11319400000000000;4380560000000000;0;2846994535519120
7028700000000000;3186090000000000;14816800000000000;2681520000000000;4090130000000000;2402520000000000;-12258700000000000;4566520000000000;1058760000000000;40874800000000000;0;2847826086956520
